session_id,cinema_name,movie_name,session_date,start_time,tickets_sold,max_capacity,occupancy_rate
16261,Hoyts - Sunnybank,Venom,2018-10-07,10:30,4,375,0.010666666666666666
16262,Hoyts - Sunnybank,Venom,2018-10-07,13:15,281,400,0.7025
16263,Hoyts - Sunnybank,Venom,2018-10-07,13:45,35,175,0.2
16264,Hoyts - Sunnybank,Venom,2018-10-07,19:00,40,200,0.2
16265,Hoyts - Sunnybank,Venom,2018-10-08,10:30,235,375,0.6266666666666667
16266,Hoyts - Sunnybank,Venom,2018-10-08,18:15,19,400,0.0475
16267,Hoyts - Sunnybank,Venom,2018-10-08,19:30,117,275,0.4254545454545455
16268,Hoyts - Sunnybank,Venom,2018-10-08,21:00,227,375,0.6053333333333333
16269,Hoyts - Sunnybank,Venom,2018-10-09,10:30,17,400,0.0425
16270,Hoyts - Sunnybank,Venom,2018-10-09,18:30,216,375,0.5760000000000001
16271,Hoyts - Sunnybank,Venom,2018-10-09,20:30,207,350,0.5914285714285714
16272,Hoyts - Sunnybank,Venom,2018-10-10,17:30,10,375,0.02666666666666667
16273,Hoyts - Sunnybank,Venom,2018-10-10,18:30,176,325,0.5415384615384615
16274,Hoyts - Sunnybank,Venom,2018-10-10,19:30,64,225,0.28444444444444444
16275,Hoyts - Sunnybank,Venom,2018-10-11,10:30,18,400,0.045
16276,Hoyts - Sunnybank,Venom,2018-10-11,13:15,82,225,0.3644444444444445
16277,Hoyts - Sunnybank,Venom,2018-10-11,18:30,86,225,0.38222222222222224
16278,Hoyts - Sunnybank,Venom,2018-10-12,16:15,172,325,0.5292307692307693
16279,Hoyts - Sunnybank,Venom,2018-10-12,19:30,185,325,0.5692307692307692
16280,Hoyts - Sunnybank,Venom,2018-10-12,21:00,47,200,0.235
16281,Hoyts - Sunnybank,Venom,2018-10-13,16:00,17,400,0.0425
16282,Hoyts - Sunnybank,Venom,2018-10-13,17:30,4,375,0.010666666666666666
16283,Hoyts - Sunnybank,Venom,2018-10-13,18:15,166,325,0.5107692307692308
16284,Hoyts - Sunnybank,Venom,2018-10-14,13:45,112,275,0.4072727272727273
16285,Hoyts - Sunnybank,Venom,2018-10-14,18:15,40,200,0.2
16286,Hoyts - Sunnybank,Venom,2018-10-14,21:30,5,375,0.013333333333333334
16287,Hoyts - Sunnybank,Venom,2018-10-15,14:45,247,400,0.6175
16288,Hoyts - Sunnybank,Venom,2018-10-15,17:30,123,275,0.4472727272727273
16289,Hoyts - Sunnybank,Venom,2018-10-15,19:45,132,275,0.48
16290,Hoyts - Sunnybank,Venom,2018-10-16,12:30,10,375,0.02666666666666667
16291,Hoyts - Sunnybank,Venom,2018-10-16,13:45,42,200,0.21
16292,Hoyts - Sunnybank,Venom,2018-10-16,18:15,25,400,0.0625
16293,Hoyts - Sunnybank,Venom,2018-10-17,15:30,29,175,0.1657142857142857
16294,Hoyts - Sunnybank,Venom,2018-10-17,17:30,39,200,0.195
16295,Hoyts - Sunnybank,Venom,2018-10-17,19:30,19,400,0.0475
16296,Hoyts - Sunnybank,Venom,2018-10-18,13:45,298,375,0.7946666666666666
16297,Hoyts - Sunnybank,Venom,2018-10-18,14:45,90,250,0.36
16298,Hoyts - Sunnybank,Venom,2018-10-18,20:30,5,375,0.013333333333333334
16299,Hoyts - Sunnybank,Venom,2018-10-19,18:30,34,175,0.19428571428571428
16300,Hoyts - Sunnybank,Venom,2018-10-19,19:00,32,175,0.18285714285714288
16301,Hoyts - Sunnybank,Venom,2018-10-19,20:30,22,400,0.055
16302,Hoyts - Sunnybank,Venom,2018-10-22,12:30,286,375,0.7626666666666667
16303,Hoyts - Sunnybank,Venom,2018-10-22,14:30,41,200,0.205
16304,Hoyts - Sunnybank,Venom,2018-10-22,16:15,52,200,0.26
16305,Hoyts - Sunnybank,Venom,2018-10-23,19:30,18,400,0.045
16306,Hoyts - Sunnybank,Venom,2018-10-23,20:30,5,375,0.013333333333333334
16307,Hoyts - Sunnybank,Venom,2018-10-24,10:30,10,375,0.02666666666666667
16308,Hoyts - Sunnybank,Venom,2018-10-24,17:30,24,400,0.06
16309,Hoyts - Sunnybank,Venom,2018-10-26,13:15,46,200,0.23
16310,Hoyts - Sunnybank,Venom,2018-10-26,16:15,4,375,0.010666666666666666
16311,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-18,17:30,81,225,0.36
16312,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-18,18:15,155,300,0.5166666666666667
16313,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-18,18:30,49,200,0.245
16314,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-18,19:00,30,175,0.17142857142857146
16315,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-19,13:15,12,375,0.032
16316,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-19,15:30,24,400,0.06
16317,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-19,16:00,92,250,0.368
16318,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-19,19:00,160,300,0.5333333333333333
16319,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-20,14:30,339,400,0.8475
16320,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-20,16:15,6,375,0.016
16321,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-20,18:30,1,375,0.0026666666666666666
16322,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-20,20:30,278,400,0.695
16323,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-21,12:30,35,175,0.2
16324,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-21,13:15,191,350,0.5457142857142857
16325,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-21,16:15,30,175,0.17142857142857146
16326,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-21,19:30,10,375,0.02666666666666667
16327,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-22,11:30,30,175,0.17142857142857146
16328,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-22,19:30,46,200,0.23
16329,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-22,19:45,9,375,0.024
16330,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-22,20:00,14,375,0.037333333333333336
16331,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-23,13:45,43,200,0.215
16332,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-23,15:30,132,275,0.48
16333,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-23,18:15,72,225,0.32
16334,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-23,19:00,279,400,0.6975
16335,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-24,12:30,18,400,0.045
16336,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-24,14:45,75,225,0.3333333333333333
16337,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-24,19:45,102,250,0.408
16338,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-24,21:30,88,250,0.35200000000000004
16339,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-25,11:30,8,375,0.021333333333333333
16340,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-25,13:45,6,375,0.016
16341,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-25,14:30,365,400,0.9125
16342,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-26,11:30,220,375,0.5866666666666667
16343,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-26,19:30,31,175,0.17714285714285713
16344,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-26,21:00,232,375,0.6186666666666667
16345,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-27,10:30,36,175,0.2057142857142857
16346,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-27,13:15,24,400,0.06
16347,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-27,16:15,7,375,0.018666666666666668
16348,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-28,13:15,11,375,0.029333333333333333
16349,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-28,13:45,116,275,0.4218181818181818
16350,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-28,19:45,46,200,0.23
16351,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-29,13:45,36,175,0.2057142857142857
16352,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-29,14:45,17,400,0.0425
16353,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-29,16:00,336,400,0.84
16354,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-30,11:30,352,400,0.88
16355,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-30,14:30,43,200,0.215
16356,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-30,15:30,16,400,0.04
16357,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-31,18:15,87,250,0.348
16358,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-31,18:30,13,375,0.034666666666666665
16359,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-10-31,19:45,11,375,0.029333333333333333
16360,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-01,15:30,25,400,0.0625
16361,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-01,18:15,47,200,0.235
16362,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-01,21:30,35,175,0.2
16363,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-02,11:30,130,275,0.4727272727272727
16364,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-02,16:15,88,250,0.35200000000000004
16365,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-02,18:30,70,225,0.3111111111111111
16366,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-03,12:30,3,375,0.008
16367,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-03,14:45,360,400,0.9
16368,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-03,16:15,193,350,0.5514285714285714
16369,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-05,16:15,41,200,0.205
16370,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-05,17:30,7,375,0.018666666666666668
16371,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-05,18:30,121,275,0.44
16372,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-07,13:45,90,250,0.36
16373,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-07,20:00,177,325,0.5446153846153846
16374,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-07,21:30,30,175,0.17142857142857146
16375,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-12,18:15,39,200,0.195
16376,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-12,20:30,8,375,0.021333333333333333
16377,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-13,17:30,56,200,0.28
16378,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-13,20:00,18,400,0.045
16379,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-14,14:45,126,275,0.4581818181818182
16380,Hoyts - Sunnybank,Dragon Ball Super: Origin of the Saiyans,2018-11-14,19:45,18,400,0.045
16381,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-05,12:30,103,250,0.41200000000000003
16382,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-05,17:30,51,200,0.255
16383,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-05,20:00,167,325,0.5138461538461538
16384,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-05,20:30,3,375,0.008
16385,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-06,14:30,11,375,0.029333333333333333
16386,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-06,16:15,106,250,0.424
16387,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-06,18:15,15,400,0.0375
16388,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-06,20:00,52,200,0.26
16389,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-07,12:30,25,400,0.0625
16390,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-07,16:15,5,375,0.013333333333333334
16391,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-07,17:30,5,375,0.013333333333333334
16392,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-07,20:30,234,375,0.624
16393,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-08,13:15,20,400,0.05
16394,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-08,14:45,189,350,0.54
16395,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-08,15:30,81,225,0.36
16396,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-08,21:30,38,200,0.19
16397,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-09,15:30,5,375,0.013333333333333334
16398,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-09,17:30,9,375,0.024
16399,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-09,18:30,20,400,0.05
16400,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-09,21:30,126,275,0.4581818181818182
16401,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-10,16:00,34,175,0.19428571428571428
16402,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-10,19:00,35,175,0.2
16403,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-10,20:00,164,325,0.5046153846153846
16404,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-10,20:30,17,400,0.0425
16405,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-11,12:30,52,200,0.26
16406,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-11,18:15,17,400,0.0425
16407,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-11,18:30,25,400,0.0625
16408,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-11,20:00,10,375,0.02666666666666667
16409,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-12,15:30,110,250,0.44
16410,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-12,16:15,9,375,0.024
16411,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-12,18:30,172,325,0.5292307692307693
16412,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-13,10:30,105,250,0.42
16413,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-13,13:15,47,200,0.235
16414,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-13,19:45,34,175,0.19428571428571428
16415,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-14,10:30,3,375,0.008
16416,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-14,18:15,40,200,0.2
16417,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-14,19:00,56,200,0.28
16418,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-15,18:30,22,400,0.055
16419,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-15,19:00,209,350,0.5971428571428572
16420,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-15,21:30,140,300,0.4666666666666667
16421,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-16,11:30,21,400,0.0525
16422,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-16,18:30,52,200,0.26
16423,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-16,19:30,76,225,0.3377777777777778
16424,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-17,14:45,49,200,0.245
16425,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-17,19:45,15,400,0.0375
16426,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-17,20:00,32,175,0.18285714285714288
16427,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-18,16:00,19,400,0.0475
16428,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-18,20:00,6,375,0.016
16429,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-18,21:00,32,175,0.18285714285714288
16430,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-19,11:30,21,400,0.0525
16431,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-19,18:30,4,375,0.010666666666666666
16432,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-19,21:00,303,375,0.8079999999999999
16433,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-21,11:30,38,200,0.19
16434,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-21,14:30,105,250,0.42
16435,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-21,19:30,220,375,0.5866666666666667
16436,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-23,16:15,7,375,0.018666666666666668
16437,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-23,18:15,11,375,0.029333333333333333
16438,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-23,19:45,79,225,0.3511111111111111
16439,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-24,12:30,52,200,0.26
16440,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-24,15:30,235,375,0.6266666666666667
16441,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-24,19:00,67,225,0.2977777777777777
16442,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-25,13:15,92,250,0.368
16443,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-25,19:00,2,375,0.005333333333333333
16444,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-25,19:45,27,175,0.15428571428571428
16445,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-27,14:30,77,225,0.3422222222222222
16446,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-27,17:30,13,375,0.034666666666666665
16447,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-28,14:45,13,375,0.034666666666666665
16448,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-28,20:30,15,400,0.0375
16449,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-29,14:30,78,225,0.3466666666666667
16450,Hoyts - Sunnybank,Ralph Breaks the Internet,2018-11-29,14:45,14,375,0.037333333333333336
16451,Hoyts - Sunnybank,Creed II,2018-11-14,16:00,160,300,0.5333333333333333
16452,Hoyts - Sunnybank,Creed II,2018-11-14,18:15,7,375,0.018666666666666668
16453,Hoyts - Sunnybank,Creed II,2018-11-14,19:30,11,375,0.029333333333333333
16454,Hoyts - Sunnybank,Creed II,2018-11-14,20:00,42,200,0.21
16455,Hoyts - Sunnybank,Creed II,2018-11-15,11:30,37,200,0.185
16456,Hoyts - Sunnybank,Creed II,2018-11-15,14:30,3,375,0.008
16457,Hoyts - Sunnybank,Creed II,2018-11-15,17:30,31,175,0.17714285714285713
16458,Hoyts - Sunnybank,Creed II,2018-11-15,18:30,55,200,0.275
16459,Hoyts - Sunnybank,Creed II,2018-11-16,11:30,92,250,0.368
16460,Hoyts - Sunnybank,Creed II,2018-11-16,15:30,51,200,0.255
16461,Hoyts - Sunnybank,Creed II,2018-11-16,17:30,3,375,0.008
16462,Hoyts - Sunnybank,Creed II,2018-11-16,20:30,16,400,0.04
16463,Hoyts - Sunnybank,Creed II,2018-11-17,13:45,20,400,0.05
16464,Hoyts - Sunnybank,Creed II,2018-11-17,19:00,43,200,0.215
16465,Hoyts - Sunnybank,Creed II,2018-11-17,19:30,7,375,0.018666666666666668
16466,Hoyts - Sunnybank,Creed II,2018-11-17,20:30,95,250,0.38
16467,Hoyts - Sunnybank,Creed II,2018-11-18,11:30,41,200,0.205
16468,Hoyts - Sunnybank,Creed II,2018-11-18,13:45,34,175,0.19428571428571428
16469,Hoyts - Sunnybank,Creed II,2018-11-18,18:15,240,400,0.6
16470,Hoyts - Sunnybank,Creed II,2018-11-18,20:30,24,400,0.06
16471,Hoyts - Sunnybank,Creed II,2018-11-19,13:15,4,375,0.010666666666666666
16472,Hoyts - Sunnybank,Creed II,2018-11-19,16:00,55,200,0.275
16473,Hoyts - Sunnybank,Creed II,2018-11-19,17:30,8,375,0.021333333333333333
16474,Hoyts - Sunnybank,Creed II,2018-11-19,19:00,242,400,0.605
16475,Hoyts - Sunnybank,Creed II,2018-11-20,11:30,20,400,0.05
16476,Hoyts - Sunnybank,Creed II,2018-11-20,12:30,87,250,0.348
16477,Hoyts - Sunnybank,Creed II,2018-11-20,16:00,11,375,0.029333333333333333
16478,Hoyts - Sunnybank,Creed II,2018-11-20,19:00,2,375,0.005333333333333333
16479,Hoyts - Sunnybank,Creed II,2018-11-21,14:45,181,325,0.5569230769230771
16480,Hoyts - Sunnybank,Creed II,2018-11-21,21:00,8,375,0.021333333333333333
16481,Hoyts - Sunnybank,Creed II,2018-11-21,21:30,8,375,0.021333333333333333
16482,Hoyts - Sunnybank,Creed II,2018-11-22,11:30,49,200,0.245
16483,Hoyts - Sunnybank,Creed II,2018-11-22,13:45,93,250,0.37200000000000005
16484,Hoyts - Sunnybank,Creed II,2018-11-22,18:30,14,375,0.037333333333333336
16485,Hoyts - Sunnybank,Creed II,2018-11-23,11:30,14,375,0.037333333333333336
16486,Hoyts - Sunnybank,Creed II,2018-11-23,18:15,9,375,0.024
16487,Hoyts - Sunnybank,Creed II,2018-11-23,21:30,30,175,0.17142857142857146
16488,Hoyts - Sunnybank,Creed II,2018-11-24,16:00,62,225,0.27555555555555555
16489,Hoyts - Sunnybank,Creed II,2018-11-24,20:30,119,275,0.4327272727272728
16490,Hoyts - Sunnybank,Creed II,2018-11-24,21:30,34,175,0.19428571428571428
16491,Hoyts - Sunnybank,Creed II,2018-11-25,10:30,67,225,0.2977777777777777
16492,Hoyts - Sunnybank,Creed II,2018-11-25,14:45,44,200,0.22
16493,Hoyts - Sunnybank,Creed II,2018-11-25,19:45,151,300,0.5033333333333333
16494,Hoyts - Sunnybank,Creed II,2018-11-26,14:30,112,275,0.4072727272727273
16495,Hoyts - Sunnybank,Creed II,2018-11-26,18:15,60,200,0.3
16496,Hoyts - Sunnybank,Creed II,2018-11-26,20:30,46,200,0.23
16497,Hoyts - Sunnybank,Creed II,2018-11-27,10:30,67,225,0.2977777777777777
16498,Hoyts - Sunnybank,Creed II,2018-11-27,12:30,61,200,0.305
16499,Hoyts - Sunnybank,Creed II,2018-11-27,21:30,9,375,0.024
16500,Hoyts - Sunnybank,Creed II,2018-11-30,13:45,53,200,0.265
16501,Hoyts - Sunnybank,Creed II,2018-11-30,19:30,10,375,0.02666666666666667
16502,Hoyts - Sunnybank,Creed II,2018-11-30,19:45,70,225,0.3111111111111111
16503,Hoyts - Sunnybank,Creed II,2018-12-01,18:15,61,200,0.305
16504,Hoyts - Sunnybank,Creed II,2018-12-01,18:30,31,175,0.17714285714285713
16505,Hoyts - Sunnybank,Creed II,2018-12-01,19:30,166,325,0.5107692307692308
16506,Hoyts - Sunnybank,Creed II,2018-12-02,15:30,214,375,0.5706666666666667
16507,Hoyts - Sunnybank,Creed II,2018-12-02,18:30,57,200,0.285
16508,Hoyts - Sunnybank,Creed II,2018-12-02,20:00,257,375,0.6853333333333333
16509,Hoyts - Sunnybank,Creed II,2018-12-03,13:45,365,400,0.9125
16510,Hoyts - Sunnybank,Creed II,2018-12-03,16:15,8,375,0.021333333333333333
16511,Hoyts - Sunnybank,Creed II,2018-12-03,17:30,105,250,0.42
16512,Hoyts - Sunnybank,Creed II,2018-12-04,13:15,155,300,0.5166666666666667
16513,Hoyts - Sunnybank,Creed II,2018-12-04,18:15,69,225,0.30666666666666664
16514,Hoyts - Sunnybank,Creed II,2018-12-04,19:45,76,225,0.3377777777777778
16515,Hoyts - Sunnybank,Creed II,2018-12-05,12:30,24,400,0.06
16516,Hoyts - Sunnybank,Creed II,2018-12-05,14:45,41,200,0.205
16517,Hoyts - Sunnybank,Creed II,2018-12-06,13:45,42,200,0.21
16518,Hoyts - Sunnybank,Creed II,2018-12-06,15:30,55,200,0.275
16519,Hoyts - Sunnybank,Creed II,2018-12-09,19:45,25,400,0.0625
16520,Hoyts - Sunnybank,Creed II,2018-12-09,21:30,25,400,0.0625
16521,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,13:15,23,400,0.0575
16522,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,14:30,157,300,0.5233333333333333
16523,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,18:15,10,375,0.02666666666666667
16524,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,21:30,25,400,0.0625
16525,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-17,11:30,5,375,0.013333333333333334
16526,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-17,13:15,31,175,0.17714285714285713
16527,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-17,14:30,28,175,0.16
16528,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-17,17:30,265,375,0.7066666666666667
16529,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-18,14:45,7,375,0.018666666666666668
16530,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-18,16:00,20,400,0.05
16531,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-18,19:45,299,375,0.7973333333333333
16532,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-18,21:30,222,375,0.5920000000000001
16533,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-19,14:30,16,400,0.04
16534,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-19,14:45,12,375,0.032
16535,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-19,15:30,47,200,0.235
16536,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-19,16:15,60,200,0.3
16537,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-20,13:15,195,350,0.5571428571428572
16538,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-20,14:30,38,200,0.19
16539,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-20,20:00,6,375,0.016
16540,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-20,21:30,48,200,0.24
16541,Hoyts - Sunnybank,Fantastic Beasts: The Crimes of Grindelwald,2018-11-21,14:45,23,400,0.0575
